ISL6752AAZA-T|Renesas Electronics Corporation|0|1|$5.5100|250|$4.0000|500|$3.8400|750|$3.7500|1500|$3.5000|
ISL6752AAZA-T|Renesas Electronics Corporation|0|2500|$3.1500
ISL8009AIRZ-T|Renesas Electronics Corporation|0|6000|$1.6400
ISL8009AIRZ-T7A|Renesas Electronics Corporation|0|250|$1.8500
41206ESDA-TR1|Eaton Corporation|0|1|$1.1400|250|$0.6500|750|$0.5800|1500|$0.5400|2500|$0.5150|
41206ESDA-TR1|Eaton Corporation|0|5000|$0.4400
ERJ-2RKF33R2X|Panasonic Electronic Components|170000|10000|$0.0500
TPSD107M016R0125|AVX Corporation|0|1|$1.0500|25|$0.9250|50|$0.9000|100|$0.8750|250|$0.8200|
TPSD107M016R0125|AVX Corporation|5500|500|$0.7400|1500|$0.7100
ABM8G-24.000MHZ-18-D2Y-T|Abracon Corporation|1289|1|$0.6550|50|$0.5250|100|$0.5050|250|$0.4800|500|$0.4450|
ABM8G-24.000MHZ-18-D2Y-T|Abracon Corporation|0|1000|$0.4200|2000|$0.3350
ABM3-25.000MHZ-D2Y-T|Abracon Corporation|0|1|$0.7550|50|$0.6650|100|$0.6500|250|$0.6350|500|$0.6050|
ABM3-25.000MHZ-D2Y-T|Abracon Corporation|16000|1000|$0.5050
NR4018T100M|TAIYO YUDEN|42000|3500|$0.1200|7000|$0.1180
NR4018T100M|TAIYO YUDEN|0|1|$0.2050|250|$0.1830|500|$0.1650|1000|$0.1480|2500|$0.1330|
MC68302EH16C|NXP Semiconductors|138|36|$34.3500
MC68332ACEH16|NXP Semiconductors|1712|1|$25.7700
MC68332ACEH20|NXP Semiconductors|0|1|$27.1100
MC68340AB16E|NXP Semiconductors|240|1|$31.9300
MAX8971EWP+T|Maxim Integrated Products|0|2500|$1.3600
MAX902CSD+T|Maxim Integrated Products|0|2500|$6.0400
MAX9034AUD+T|Maxim Integrated Products|5000|2500|$0.8450
MAX9063EBS+TG45|Maxim Integrated Products|0|2500|$0.4400
MAX3078EASA+T|Maxim Integrated Products|0|2500|$3.4700
MAX3081EESA+|Maxim Integrated Products|100|5|$3.1100|25|$2.7000|50|$2.5500|250|$2.4900|
MAX3082ECPA+|Maxim Integrated Products|0|50|$3.1400|100|$2.5700|250|$2.5100
TNPW040275K0BEED|Vishay Intertechnologies|10000|10000|$0.0874
RB055L-30TE25|ROHM Semiconductor|0|1500|$0.0913|7500|$0.0730
SML-210VTT86|ROHM Semiconductor|0|1|$0.1070|250|$0.0930|500|$0.0870|750|$0.0820|1500|$0.0780|
SML-210VTT86|ROHM Semiconductor|21000|3000|$0.0698|12000|$0.0663
CX3225GB12000D0HPQCC|KYOCERA Corporation|0|3000|$0.3700
NT2H1611F0DTLH|NXP Semiconductors|0|4000|$0.3250
NTB0102GT,115|NXP Semiconductors|4687|1|$0.2100|500|$0.2050
NTS0102GF,115|NXP Semiconductors|0|1|$0.3150|250|$0.2300|750|$0.2200|1500|$0.2100|2500|$0.1970|
NTS0102GF,115|NXP Semiconductors|0|5000|$0.1770
MCF54452VR266|NXP Semiconductors|0|300|$15.5200
MCIMX283DVM4BR2|NXP Semiconductors|2000|1000|$7.7900
L79L05ABZ-AP|STMicroelectronics|0|2000|$0.1100|4000|$0.0881
HCM0703-2R2-R|Eaton Corporation|1500|1500|$0.9600
HCM0703-2R2-R|Eaton Corporation|0|1|$2.1900|100|$1.4000|250|$1.2800|500|$1.1900|750|$1.0700|
FP3-R10-R|Eaton Corporation|0|1|$2.8400|300|$2.7300
FP3-R10-R|Eaton Corporation|0|1700|$1.5600
6400BG|Aavid Thermalloy|0|10|$2.2800|50|$1.9600|100|$1.9000|250|$1.8600|500|$1.8200|
6400BG/436969|Aavid Thermalloy|0|5|$2.1700
08055A5R6CAT2A|AVX Corporation|83|1|$0.0590|250|$0.0510|500|$0.0480|1000|$0.0450|2500|$0.0420|
08055A5R6CAT2A|AVX Corporation|0|4000|$0.0382|8000|$0.0344|12000|$0.0335
08055C105K4Z2A|AVX Corporation|0|2000|$0.2800
1-962842-1|TE Connectivity Ltd|0|3500|$0.3550
SA101A151KARC|AVX Corporation|0|4000|$0.0529|8000|$0.0505
ISL80103IRAJZ-TK|Renesas Electronics Corporation|0|1000|$1.2100
ISL80103IRAJZ-T7A|Renesas Electronics Corporation|0|250|$1.3500
ISL8012IRZ-T|Renesas Electronics Corporation|0|6000|$1.8200
ISL8012IRZ-T7A|Renesas Electronics Corporation|0|250|$2.7400
ISL8018IRAJZ-T7A|Renesas Electronics Corporation|0|250|$2.0900
ISL8023IRTAJZ-T7A|Renesas Electronics Corporation|250|250|$1.2400|500|$1.2100
ISL8024IRTAJZ-T7A|Renesas Electronics Corporation|0|250|$1.0100
U99B104200T|Amphenol ICC|0|1|$235.1300|5|$156.7600|25|$117.5700|100|$94.0500|250|$78.3800|
U99B104200T|Amphenol ICC|0|300|$71.4200
TPSB476K006R0500|AVX Corporation|2000|2000|$0.3350
TPSB476K006R0500|AVX Corporation|241|1|$0.4650|100|$0.4050|250|$0.3950|500|$0.3850|1000|$0.3700|
770069-1|TE Connectivity Ltd|3415|100|$0.2500|500|$0.2050|2000|$0.2000|3000|$0.1980|
770854-3|TE Connectivity Ltd|0|25|$0.5900|250|$0.4850|1000|$0.4750|2000|$0.4700|
776463-1|TE Connectivity Ltd|0|5|$2.4300|25|$2.1100|50|$1.9900|250|$1.9400|
MC9S08AC60CFUE|NXP Semiconductors|0|84|$3.3600
MC9S08DZ60AMLF|NXP Semiconductors|0|250|$5.9100
MC9S08MP16VLFR|NXP Semiconductors|0|2000|$2.0000
BZT52H-C11,115|Nexperia|0|1|$0.0600|375|$0.0450|750|$0.0410|1500|$0.0370|
CRCW040217K4FKED|Vishay Intertechnologies|0|1|$0.0800|750|$0.0620|1500|$0.0600|2500|$0.0590|5000|$0.0560|
CRCW040217K4FKED|Vishay Intertechnologies|0|10000|$0.0500
CRCW04021K40FKED|Vishay Intertechnologies|0|10000|$0.0500
EKY-500ELL100ME11D|United Chemi-Con Inc|14550|200|$0.0544|1000|$0.0492|5000|$0.0440|12500|$0.0400|
NRC04J472TRF|NIC Components Corp|990000|10000|$0.0020|50000|$0.0012|100000|$0.0011|250000|$0.0011|500000|$0.0011|
NRC04J472TRF|NIC Components Corp|0|1|$0.0235|750|$0.0200|1500|$0.0100|2500|$0.0022|5000|$0.0020|
NRC12F4990TRF|NIC Components Corp|115000|5000|$0.0068|10000|$0.0056|25000|$0.0056|50000|$0.0055|125000|$0.0054|
NRC12F4990TRF|NIC Components Corp|0|1|$0.0122|250|$0.0110|750|$0.0099|1500|$0.0089|2500|$0.0080|
2SA1037AKT146S|ROHM Semiconductor|0|3000|$0.0263|6000|$0.0217|15000|$0.0214|30000|$0.0210|
SMTPA100|STMicroelectronics|0|2500|$0.2800
SMTPA68|STMicroelectronics|0|1|$0.5000|325|$0.4450|650|$0.4300
SMTPA68|STMicroelectronics|0|2500|$0.2750
1609142-1|TE Connectivity Ltd|0|5|$9.7000|10|$8.3600|25|$8.1000|50|$7.7600|
KC2520B32K7680CM2E00|KYOCERA Corporation|0|2000|$1.0900
RB160VA-40TR|ROHM Semiconductor|3000|3000|$0.1150|6000|$0.0920
RB160VA-40TR|ROHM Semiconductor|0|1|$0.2550|250|$0.1590|500|$0.1490|750|$0.1440|1500|$0.1280|
ABM3-29.4912MHZ-B2-T|Abracon Corporation|0|1000|$0.6450|2000|$0.5200
ABM3-29.4912MHZ-B2-T|Abracon Corporation|0|1|$1.4300|50|$0.9700|100|$0.9050|250|$0.8250|500|$0.7150|
ABM3B-10.000MHZ-10-1-U-T|Abracon Corporation|1000|1000|$1.5500
ABM3B-10.000MHZ-10-1-U-T|Abracon Corporation|2450|1|$3.4400|50|$2.3300|100|$2.1700|250|$1.9800|500|$1.7200|
STM32F070RBT6|STMicroelectronics|960|960|$1.5200
STM32F070RBT6TR|STMicroelectronics|0|1000|$1.5200
L9779WD-SPI-TR|STMicroelectronics|0|500|$7.3300
ABM3B-12.000MHZ-10-1-U-T|Abracon Corporation|0|1|$1.1200|50|$0.8650|100|$0.8300|250|$0.7800|500|$0.7450|
ABM3B-12.000MHZ-10-1-U-T|Abracon Corporation|0|1000|$0.5650
ABM3B-12.000MHZ-10-1-UT|Abracon Corporation|0|1000|$0.7700
ENC424J600T-I/PT|Microchip Technology Inc|0|1200|$3.1500
M39014/02-1318V|AVX Corporation|0|100|$1.3700|500|$1.1000
LPC1114FBD48/303,1|NXP Semiconductors|0|10|$1.5400
LPC1114FHN33/301,5|NXP Semiconductors|0|10|$1.5400
LPC11D14FBD100/302|NXP Semiconductors|0|5|$2.1400
LPC11E67JBD48E|NXP Semiconductors|250|250|$2.3600
LPC11U14FBD48/201,|NXP Semiconductors|0|250|$1.6200
LPC1754FBD80,551|NXP Semiconductors|0|5|$4.6200
LPC1765FBD100,551|NXP Semiconductors|34173|2|$5.2500
LPC1768FBD100,551|NXP Semiconductors|23860|2|$6.3000
LPC2387FBD100,551|NXP Semiconductors|1510|2|$9.0700
LPC2388FBD144,551|NXP Semiconductors|690|1|$10.3700
LPC4088FBD144,551|NXP Semiconductors|0|60|$7.4000
LPC4088FBD208,551|NXP Semiconductors|0|36|$8.6100
LPC43S50FET180E|NXP Semiconductors|0|189|$5.9500
LPC812M101JTB16X|NXP Semiconductors|0|4000|$0.7700
TR-3216FF3-R|Eaton Corporation|0|1|$0.5550|250|$0.5150|500|$0.4800|750|$0.4500|1500|$0.4000|
TR-3216FF3-R|Eaton Corporation|15000|3000|$0.3600
5223985-4|TE Connectivity Ltd|0|25|$1.1800|100|$1.0000|250|$0.9800|500|$0.9600|1000|$0.9400|
GRM155R71E333KA88D|Murata Manufacturing Co Ltd|0|10000|$0.0103|20000|$0.0099
GRM155R71H223KA12D|Murata Manufacturing Co Ltd|0|10000|$0.0076|20000|$0.0071|30000|$0.0070
GRM21BR61A226ME44L|Murata Manufacturing Co Ltd|0|3000|$0.4800
RB550SS-30T2R|ROHM Semiconductor|13480|1|$0.2150|1000|$0.1960|2000|$0.1870
RB550SS-30T2R|ROHM Semiconductor|0|8000|$0.0911
ISL6536IBZ|Renesas Electronics Corporation|0|10|$1.0800|300|$0.9500
RUR020N02TL|ROHM Semiconductor|0|1|$0.4500|250|$0.2200|500|$0.2000|750|$0.1910|1500|$0.1740|
RUR020N02TL|ROHM Semiconductor|3000|3000|$0.1220|6000|$0.0978
ISL32492EIBZ-T|Renesas Electronics Corporation|10000|2500|$1.8200
ISL32492EIBZ-T7A|Renesas Electronics Corporation|500|250|$2.5300|500|$2.4800
S912ZVC12F0VKH|NXP Semiconductors|0|160|$3.8000
S912ZVC12F0VKHR|NXP Semiconductors|0|1500|$3.8000
S9KEAZ64ACLH|NXP Semiconductors|2400|160|$1.6100
L6506|STMicroelectronics|0|20|$2.4200|100|$2.0700|320|$1.8700
L6506|STMicroelectronics|955|5|$2.5400|50|$2.3000|300|$1.9100
L6506D|STMicroelectronics|675|5|$2.0700|200|$1.8900
L6506D013TR|STMicroelectronics|1000|1000|$1.5400
MAX7323AEE+T|Maxim Integrated Products|0|2500|$1.9200
1909763-1|TE Connectivity Ltd|0|1|$0.2850|250|$0.2350|750|$0.2250|1500|$0.2200|2500|$0.2150|
1909763-1|TE Connectivity Ltd|75000|5000|$0.1930
06035A471JAT2A|AVX Corporation|0|4000|$0.1100
35108|TE Connectivity Ltd|6862|100|$0.2400|500|$0.2000|1000|$0.1970|2000|$0.1950|3000|$0.1920|
235-108/000-007|WAGO Innovative Connections|0|35|$2.3900|105|$2.1900|245|$1.9900
235-108|WAGO Innovative Connections|0|35|$1.4300|350|$1.3200
2-35108-1|TE Connectivity Ltd|0|2500|$0.1840|5000|$0.1470
NMC-H1206X7R102K1KVTRPLPF|NIC Components Corp|0|3000|$0.0629|6000|$0.0581
MAX3222EAP+T|Maxim Integrated Products|2000|2000|$3.3700
12062C473K4T2A|AVX Corporation|0|2000|$0.1290
12065A5R6CAT2A|AVX Corporation|4000|4000|$0.0828
ABLS2-6.000MHZ-D4Y-T|Abracon Corporation|0|1|$0.4400|50|$0.3300|100|$0.3100|250|$0.2900|500|$0.2750|
ABLS2-6.000MHZ-D4Y-T|Abracon Corporation|1000|1000|$0.2300|2000|$0.1880|5000|$0.1850
2-320552-1|TE Connectivity Ltd|0|15000|$0.1190
2-31890-1|TE Connectivity Ltd|0|5000|$0.1110
PCA9535PW,118|NXP Semiconductors|7500|2500|$0.7700
PCA9633DP1,118|NXP Semiconductors|2500|2500|$0.5250
PCA9633DP1,118|NXP Semiconductors|0|1|$0.8350|250|$0.6500|500|$0.6250|750|$0.6150|1500|$0.5850|
PCA9634PW,118|NXP Semiconductors|0|1|$1.0300|250|$0.8000|500|$0.7750|750|$0.7650|1500|$0.7200|
PCA9634PW,118|NXP Semiconductors|15000|2500|$0.6500
PCF2129AT/2,518|NXP Semiconductors|26|1|$2.1600|100|$1.7400|250|$1.6700|500|$1.6100|1000|$1.5100|
PCF2129AT/2,518|NXP Semiconductors|4000|2000|$1.3600
PCF8563T/5,518|NXP Semiconductors|25000|2500|$0.2800
PCF8563T/5,518|NXP Semiconductors|268|1|$0.6550|250|$0.3850|500|$0.3600|750|$0.3500|1500|$0.3100|
PN5180A0ET/C1QL|NXP Semiconductors|490|490|$3.8700
MKL16Z64VFM4R|NXP Semiconductors|0|5000|$1.6800
MKL17Z256VLH4|NXP Semiconductors|0|160|$2.9700
SR151A151JAR|AVX Corporation|500|100|$0.1290|500|$0.1120|1250|$0.0978|3000|$0.0887|
SR151A151JARTR1|AVX Corporation|0|1|$0.2350|250|$0.1570|500|$0.1180|1000|$0.0940|2500|$0.0783|
SR151A151JARTR1|AVX Corporation|0|3500|$0.0705|7000|$0.0673
EEU-FC1V331B|Panasonic Electronic Components|0|500|$0.1730|1500|$0.1580|3000|$0.1440
EEU-FC1V331L|Panasonic Electronic Components|0|75|$0.1640|300|$0.1510|1750|$0.1390|4000|$0.1260|
EEU-FC1V331|Panasonic Electronic Components|17820|60|$0.1870|300|$0.1730|1500|$0.1580|3000|$0.1440|
TAJC157K010RNJ|AVX Corporation|0|1|$0.9350|25|$0.7750|50|$0.7450|100|$0.7150|250|$0.6500|
TAJC157K010RNJ|AVX Corporation|7500|500|$0.5850
TAJD336K020RNJ|AVX Corporation|0|1|$0.8450|25|$0.5750|50|$0.5300|100|$0.4850|250|$0.4000|
TAJD336K020RNJ|AVX Corporation|15000|500|$0.3600|1500|$0.3450|3000|$0.3350
TAJD336K035RNJ|AVX Corporation|0|500|$1.0900|1000|$1.0500
TAJD336K035RNJ|AVX Corporation|2|1|$1.5100|25|$1.3500|50|$1.3100|100|$1.2800|250|$1.2100|
TAJD475M035RNJ|AVX Corporation|83|1|$0.9400|25|$0.8350|50|$0.8150|100|$0.7950|250|$0.7500|
TAJD475M035RNJ|AVX Corporation|500|500|$0.6750|1500|$0.6450
PCA9534BS,118|NXP Semiconductors|0|6000|$0.6150
PCA9534BS,118|NXP Semiconductors|0|1|$1.1000|500|$0.7850|750|$0.7650|1500|$0.7350|5000|$0.6850|
PCA9537DP,118|NXP Semiconductors|0|1|$0.8100|250|$0.6300|500|$0.6100|750|$0.6000|1500|$0.5650|
PCA9537DP,118|NXP Semiconductors|0|2500|$0.5100
PCA9546ABS,118|NXP Semiconductors|0|1|$1.0100|500|$0.8600|750|$0.8500|1500|$0.8350|5000|$0.8050|
PCA9548ABS,118|NXP Semiconductors|66000|6000|$0.8300
PCA9548ABS,118|NXP Semiconductors|0|1|$1.2700|500|$1.0100|750|$0.9950|1500|$0.9700|5000|$0.9200|
PCA9551D,118|NXP Semiconductors|0|2500|$0.8800
PCA9554AD,118|NXP Semiconductors|3000|1000|$0.6750
PCA9557D,118|NXP Semiconductors|0|2500|$0.5350
PCA9557D,118|NXP Semiconductors|0|1|$0.8500|250|$0.6600|500|$0.6400|750|$0.6300|1500|$0.5950|
PCA9633PW,118|NXP Semiconductors|0|2500|$0.5200
PCA9674ABS,118|NXP Semiconductors|0|1|$0.6550|75|$0.6500
