PX8244HDMG008XTMA1|Infineon Technologies AG|8000|1000|$4.7900|500|$5.0500|100|$5.2500|25|$5.4800|1|$5.9000|
TLV2371IDBVT|Texas Instruments|200|1000|$0.6800|500|$0.7100|100|$0.7400|25|$0.7700|1|$0.8300|
TLV2373IDGS|Texas Instruments|1110|1000|$1.2900|500|$1.3600|100|$1.4200|25|$1.4800|1|$1.5900|
TLV2373IDGSR|Texas Instruments|9680|1000|$1.0900|500|$1.1500|100|$1.1900|25|$1.2400|1|$1.3400|
TLV2373IDGSR|National Semiconductor Corporation|4095|1000|$1.0900|500|$1.1500|100|$1.1900|25|$1.2400|1|$1.3400|
TPS3823A-33DBVT|Texas Instruments|750|1000|$0.9100|500|$0.9600|100|$1.0000|25|$1.0400|1|$1.1200|
DS90LT012ATMF/NOPB|Texas Instruments|4592|1000|$0.6500|500|$0.6800|100|$0.7100|25|$0.7400|1|$0.8000|
DS90LT012ATMF/NOPB|National Semiconductor Corporation|11570|1000|$0.6500|500|$0.6800|100|$0.7100|25|$0.7400|1|$0.8000|
LPC1114FBD48/303151|NXP Semiconductors|4995|1000|$1.6200|500|$1.7000|100|$1.7700|25|$1.8500|1|$1.9900|
LPC1114FHN33/3015|NXP Semiconductors|230|1000|$1.7100|500|$1.8000|100|$1.8700|25|$1.9500|1|$2.1000|
LPC1114FHN33/301551|NXP Semiconductors|9590|1000|$1.6200|500|$1.7000|100|$1.7700|25|$1.8500|1|$1.9900|
LPC11D14FBD100/302|NXP Semiconductors|89|1000|$2.3700|500|$2.4900|100|$2.6000|25|$2.7100|1|$2.9100|
LPC11D14FBD100/302551|NXP Semiconductors|160899|1000|$2.9400|500|$3.1000|100|$3.2200|25|$3.3600|1|$3.6200|
LPC1754FBD80551|NXP Semiconductors|537|1000|$5.1000|500|$5.3700|100|$5.5900|25|$5.8300|1|$6.2800|
LPC1765FBD100551|NXP Semiconductors|23538|1000|$5.7900|500|$6.1000|100|$6.3500|25|$6.6200|1|$7.1300|
LPC1768FBD100551|NXP Semiconductors|10062|1000|$6.9600|500|$7.3200|100|$7.6200|25|$7.9500|1|$8.5600|
LPC2387FBD100551|NXP Semiconductors|1460|1000|$10.0000|500|$10.5300|100|$10.9600|25|$11.4300|1|$12.3100|
LPC2388FBD144551|NXP Semiconductors|1080|1000|$11.4400|500|$12.0400|100|$12.5400|25|$13.0800|1|$14.0800|
LPC43S50FET180E551|NXP Semiconductors|1512|1000|$6.2500|500|$6.5800|100|$6.8500|25|$7.1400|1|$7.6900|
ISL6535IBZ-T|Intersil Corporation|2500|1000|$2.3400|500|$2.4600|100|$2.5600|25|$2.6700|1|$2.8800|
LM2735XQMF/NOPB|Texas Instruments|20|1000|$1.2700|500|$1.3300|100|$1.3900|25|$1.4500|1|$1.5600|
LM2735XQMF/NOPB|National Semiconductor Corporation|868|1000|$1.2700|500|$1.3300|100|$1.3900|25|$1.4500|1|$1.5600|
LM2735YMY/NOPB|National Semiconductor Corporation|169|1000|$1.0700|500|$1.1300|100|$1.1800|25|$1.2300|1|$1.3200|
ISL6506ACB|Intersil Corporation|1819|1000|$2.7500|500|$2.9000|100|$3.0100|25|$3.1400|1|$3.3900|
ISL6506BCB|Intersil Corporation|1461|1000|$0.6800|500|$0.7100|100|$0.7400|25|$0.7700|1|$0.8300|
ISL6506BCBZA|Intersil Corporation|403|1000|$2.0200|500|$2.1200|100|$2.2100|25|$2.3000|1|$2.4800|
ISL6506CB|Intersil Corporation|4429|1000|$1.6900|500|$1.7800|100|$1.8500|25|$1.9300|1|$2.0800|
ISL6506CB-T|Intersil Corporation|779|1000|$4.0700|500|$4.2900|100|$4.4600|25|$4.6600|1|$5.0100|
ISL6506CBZ|Intersil Corporation|834|1000|$4.0700|500|$4.2900|100|$4.4600|25|$4.6600|1|$5.0100|
AR0237CSSC00SUEA0-DR|ON Semiconductor|255133|1000|$8.1000|500|$8.5300|100|$8.8800|25|$9.2600|1|$9.9700|
AR0237CSSC00SUEA0-DR-E|ON Semiconductor|4319|1000|$29.4100|500|$30.9600|100|$32.2300|25|$33.6100|1|$36.2000|
SN74LVC126APWR|Texas Instruments|22000|1000|$0.1000|100|$0.1100|500|$0.1100|25|$0.1200|1|$0.1300|
