AS393MTR-G1|Diodes Incorporated|1512|3|$0.1873|25|$0.0931|100|$0.0747|250|$0.0671|1000|$0.0626|
4300.0301|Schurter Electronic Components|432|1|$2.2500|5|$2.0200|20|$1.8000|100|$1.5700|
RL622-470K-RC|Bourns Inc|17|1|$0.7500|5|$0.5400|25|$0.5100|100|$0.4600|
66099-4|TE Connectivity Ltd|13184|1|$0.7000|10|$0.6200|50|$0.5000|200|$0.4600|1000|$0.3900|
1N4937-E3/54|Vishay Intertechnologies|3100|10|$0.0940|100|$0.0357|500|$0.0315|2000|$0.0283|5500|$0.0264|
TPSC476K016R0110|AVX Corporation|33|5|$0.6819|25|$0.4919|100|$0.3689|500|$0.3130|
TS339CDT|STMicroelectronics|2480|3|$0.3600|25|$0.3300|100|$0.2600|500|$0.2300|2500|$0.2100|
24LC128-I/SN|Microchip Technology Inc|1431|3|$0.8200|10|$0.8000|25|$0.7900|100|$0.7400|
SMAJ58CA|STMicroelectronics|1843|5|$0.1346|25|$0.0974|100|$0.0782|250|$0.0702|1000|$0.0656|
SMAJ58CA|Littelfuse Inc|2413|3|$0.3339|10|$0.2485|100|$0.1217|1000|$0.1076|
P4SMAJ58CA|Diotec Semiconductor AG|544|5|$0.1427|50|$0.1077|250|$0.0801|2500|$0.0667|7500|$0.0588|
282088-1|TE Connectivity Ltd|11598|1|$0.5812|5|$0.4694|20|$0.3638|100|$0.3232|500|$0.2846|
1-1102261-6|TE Connectivity Ltd|31|1|$21.4200|5|$19.2000|20|$15.2200
T491C157K010AT|KEMET Corporation|1462|5|$0.9020|25|$0.6528|100|$0.4890|500|$0.4157|1500|$0.3952|
B82432A1104K|TDK Epcos|1219|5|$0.4296|25|$0.3524|100|$0.3090|500|$0.2739|2500|$0.2575|
AT24C04D-SSHM-T|Atmel Corporation|6650|3|$0.2500|25|$0.2000|100|$0.1520|500|$0.1360|
INA168NA/250|Texas Instruments|193|1|$3.1700|5|$2.8800|25|$2.3200|100|$2.0400|
TLE42754DATMA1|Infineon Technologies AG|48|1|$1.7800|5|$1.5200|25|$1.2300|100|$1.1100|500|$1.0300|
MRJR-5381-01|Amphenol Corporation|34|1|$12.1400|3|$11.3800|10|$9.6600
SMBJ110A|Littelfuse Inc|845|3|$0.2168|10|$0.1558|100|$0.0850|1000|$0.0663|
TAP105K025SCS|AVX Corporation|934|10|$0.6930|50|$0.4963|250|$0.3875|1000|$0.3313|3000|$0.3161|
12105C475KAT2A|AVX Corporation|3940|10|$1.3111|50|$0.8698|250|$0.4835|1000|$0.3687|4000|$0.3161|
OPA847IDBVTG4|Texas Instruments|188|1|$7.9100|5|$6.6800|25|$5.3000|50|$4.9400|
PCA9306DCTR|Texas Instruments|3114|1|$0.5330|5|$0.4030|25|$0.3560|100|$0.3200|500|$0.2980|
0031.1673|Schurter Electronic Components|29|1|$1.5477|5|$1.4666|20|$1.3854|50|$1.3042|100|$1.2230|
SMBJ20CA|Littelfuse Inc|306|3|$0.2262|10|$0.1135|100|$0.0929|1000|$0.0688|
P6SMBJ20CA|Diotec Semiconductor AG|1677|5|$0.1662|100|$0.1470|500|$0.1157|2500|$0.1048|5000|$0.0975|
FDN358P|ON Semiconductor|1900|5|$0.1696|25|$0.1455|100|$0.1171|500|$0.1054|3000|$0.0983|
FDN359AN|ON Semiconductor|6135|5|$0.2973|25|$0.2552|100|$0.2060|500|$0.1850|3000|$0.1721|
STM32F072C8T6|STMicroelectronics|204|1|$3.7928|5|$3.6172|25|$3.2660|100|$2.7392|250|$2.4466|
STM32F072R8T6|STMicroelectronics|15|1|$4.1791|3|$4.0035|10|$3.5703|50|$3.0319|160|$2.7158|
TLLG4400|Vishay Intertechnologies|2998|2|$0.3200|10|$0.2150|50|$0.1614|250|$0.1346|1000|$0.1212|
TSSS2600|Vishay Intertechnologies|4970|1|$0.7600|5|$0.3780|25|$0.3116|100|$0.2732|500|$0.2544|
TZMB6V8-GS08|Vishay Intertechnologies|725|25|$0.0276|100|$0.0244|250|$0.0215|1000|$0.0189|2500|$0.0176|
TZMC33-GS08|Vishay Intertechnologies|15520|25|$0.0256|100|$0.0199|500|$0.0175|2500|$0.0152|10000|$0.0143|
TZMC3V3-GS08|Vishay Intertechnologies|2090|25|$0.0252|100|$0.0197|500|$0.0172|2500|$0.0151|10000|$0.0140|
TZMC4V7-GS08|Vishay Intertechnologies|2117|25|$0.0256|100|$0.0200|500|$0.0175|2500|$0.0153|10000|$0.0143|
S3M|Diotec Semiconductor AG|9285|5|$0.1639|25|$0.1276|100|$0.1001|500|$0.0843|3000|$0.0695|
S3M|ON Semiconductor|3440|3|$0.2249|25|$0.1507|100|$0.1217|500|$0.1089|3000|$0.1016|
CF1/4WS-3M|SR Components Inc|6000|100|$0.0070|500|$0.0048|1000|$0.0037|5000|$0.0020|15000|$0.0017|
CF1/4WS-3M3|SR Components Inc|900|100|$0.0070|500|$0.0048|1000|$0.0037|5000|$0.0020|15000|$0.0017|
BM77SPPS3MC2-0007AA|Microchip Technology Inc|39|1|$12.7000|5|$12.0000|10|$10.2000|25|$9.9200|
CF1/4WS-3M6|SR Components Inc|6500|100|$0.0028|500|$0.0019|1000|$0.0015|5000|$0.0008|15000|$0.0007|
S3M-24-1C|SHORI|3892|1|$0.8100|5|$0.7200|25|$0.6600|100|$0.5900|500|$0.5100|
CF1/2WS-3M3|SR Components Inc|159900|100|$0.0083|500|$0.0063|1000|$0.0049|5000|$0.0034|15000|$0.0029|
US3M|Diotec Semiconductor AG|13460|5|$0.1818|25|$0.1610|100|$0.1288|500|$0.1113|3000|$0.0968|
WS 3 M|Fischer Elektronik GmbH & Co KG|99|2|$0.5300|10|$0.4500|100|$0.4200|500|$0.3700|
BPS3M-TDT|AUTONICS|5|1|$44.5200|5|$40.0700|10|$35.6200
SMBJ75CA|Littelfuse Inc|1840|3|$0.2208|10|$0.1189|100|$0.0959|1000|$0.0664|
SMBJ7.5CA|Littelfuse Inc|1845|3|$0.2262|10|$0.1288|100|$0.0885|1000|$0.0632|
SMCJ28A|Littelfuse Inc|3163|1|$0.6731|10|$0.3863|100|$0.2458|1000|$0.1697|
1.5SMCJ28A|Diotec Semiconductor AG|2771|3|$0.2962|25|$0.2550|100|$0.2060|500|$0.1873|3000|$0.1697|
4-640426-0|TE Connectivity Ltd|77|3|$1.4400|20|$1.3000|100|$1.0500|500|$0.9100|
TZMC15-GS08|Vishay Intertechnologies|23|25|$0.0256|100|$0.0199|500|$0.0175|2500|$0.0152|10000|$0.0143|
TZMC20-GS08|Vishay Intertechnologies|1910|25|$0.0256|100|$0.0199|500|$0.0175|2500|$0.0152|10000|$0.0143|
US1A-E3/61T|Vishay Intertechnologies|1795|5|$0.1520|25|$0.0972|100|$0.0911|500|$0.0828|1800|$0.0773|
FQA30N40|ON Semiconductor|30|1|$5.8500|3|$5.0300|10|$4.0500|30|$3.5400|
TDSL3160|Vishay Intertechnologies|107|1|$1.1000|3|$0.9767|10|$0.9200|40|$0.8605|
TLMG1100-GS08|Vishay Intertechnologies|4330|2|$0.3200|10|$0.2150|50|$0.1614|250|$0.1077|1000|$0.0902|
TSHF6210|Vishay Intertechnologies|4493|2|$0.3150|10|$0.2600|50|$0.2382|250|$0.2086|1000|$0.1952|
TSMP58000|Vishay Intertechnologies|1061|1|$0.7900|5|$0.7160|25|$0.6560|100|$0.5762|500|$0.5358|
TSOP4138|Vishay Intertechnologies|205|1|$0.9800|5|$0.8080|25|$0.7408|100|$0.6502|500|$0.6058|
TSOP6238TT|Vishay Intertechnologies|578|1|$0.9500|5|$0.8620|25|$0.7888|100|$0.6933|500|$0.6448|
TZMC13-GS08|Vishay Intertechnologies|730|25|$0.0256|100|$0.0200|500|$0.0175|2500|$0.0153|10000|$0.0143|
3590S-2-102L|Bourns Inc|91|1|$12.1700|3|$10.2300|10|$8.6900|25|$7.9800|50|$7.6900|
3590S-2-202L|Bourns Inc|42|1|$12.2900|3|$10.3200|10|$8.7800|25|$8.1200|
3590S-2-502L|Bourns Inc|147|1|$11.8231|3|$10.0087|10|$8.4986|25|$7.7494|50|$7.5738|
4610X-101-472LF|Bourns Inc|2377|5|$0.2646|25|$0.1733|100|$0.1148|400|$0.0798|
7-1393243-5|TE Connectivity Ltd|36|1|$4.5200|5|$4.2500|25|$4.0200|100|$3.7200|500|$3.4500|
HCPL-0611-000E|Broadcom Limited|80|1|$3.8000|5|$2.8600|25|$2.0000|100|$1.5200|
HCPL-0611-500E|Broadcom Limited|1931|1|$2.1135|5|$1.8879|25|$1.6056|100|$1.3813|
HCPL0637|ON Semiconductor|39|1|$2.6924|5|$2.3337|25|$2.0354|100|$1.7559|
HCPL-2601-000E|Broadcom Limited|125|1|$3.3500|5|$2.6100|25|$1.9000|100|$1.2800|
HCPL2601SD|ON Semiconductor|845|1|$1.8847|5|$1.6388|25|$1.2643|100|$0.9236|
HCPL2601SD|ON Semiconductor|845|1|$1.8847|5|$1.6388|25|$1.2643|100|$0.9236|
HCPL2630|ON Semiconductor|1677|1|$1.6020|5|$1.3897|25|$1.2137|100|$1.0465|
HCPL-2630-000E|Broadcom Limited|200|1|$5.2800|5|$4.1700|25|$3.0900|100|$2.4100|
HCPL-2630-300E|Broadcom Limited|38|1|$8.2118|5|$5.5983|25|$3.8560|100|$2.5753|
US1D-E3/61T|Vishay Intertechnologies|272|5|$0.1280|25|$0.0944|100|$0.0889|500|$0.0808|1800|$0.0754|
HLMP-1301-E0002|Broadcom Limited|1530|2|$0.4050|10|$0.2692|50|$0.2025|250|$0.1744|1000|$0.1615|
ILD206T|Vishay Intertechnologies|2874|1|$0.5600|5|$0.5020|25|$0.4420|100|$0.3595|500|$0.3352|
HLMA-KH00-J0000|Broadcom Limited|1933|1|$0.5923|5|$0.4706|25|$0.3945|100|$0.3465|500|$0.3219|
HLMP-1301|Broadcom Limited|1133|2|$0.2938|10|$0.1955|50|$0.1463|250|$0.1171|1000|$0.1091|
HLMP-1301-E0002|Broadcom Limited|1530|2|$0.4050|10|$0.2692|50|$0.2025|250|$0.1744|1000|$0.1615|
HLMP-1301-E00A1|Broadcom Limited|1974|1|$1.0360|5|$0.6907|25|$0.5607|100|$0.4811|500|$0.4483|
HLMP-1301-E00A2|Broadcom Limited|1957|1|$0.5806|5|$0.3875|25|$0.3149|100|$0.2704|500|$0.2517|
HLMP-1321-G0002|Broadcom Limited|1800|2|$0.2800|10|$0.1900|50|$0.1500|250|$0.1400|1000|$0.1300|
HLMP-1719|Broadcom Limited|6328|2|$0.2809|10|$0.1873|50|$0.1487|250|$0.1311|1000|$0.1217|
HLMP-1719-A00A2|Broadcom Limited|485|1|$0.5677|5|$0.4542|25|$0.4156|100|$0.3652|500|$0.3406|
LUSB-3193-00|Amphenol Corporation|120|1|$4.5900|5|$4.1200|20|$3.3400|100|$2.9100|
ST1-DC5V-F|Panasonic Electronic Components|73|1|$8.3000|5|$7.6100|25|$7.0100|100|$6.4600|
TQ2-12V|Panasonic Electronic Components|740|1|$1.7900|5|$1.6400|25|$1.5100|100|$1.3900|
5023510600|Molex|10893|2|$0.3301|20|$0.2201|100|$0.1779|1000|$0.1569|
EEUFC1A332S|Panasonic Electronic Components|14|1|$2.3700|5|$1.7000|25|$1.2700|100|$1.1500|
SMCJ33CA|DC Components Co Ltd|716|3|$0.3025|25|$0.2596|100|$0.2090|500|$0.1810|3000|$0.1630|
SMCJ33CA|Littelfuse Inc|3627|1|$0.8077|10|$0.5794|100|$0.3980|1000|$0.2927|
1.5SMCJ33CA|Diotec Semiconductor AG|3274|3|$0.3021|25|$0.2601|100|$0.2101|500|$0.1905|3000|$0.1734|
SMCJ33CA R6|Taiwan Semiconductor|1667|3|$0.3258|25|$0.2794|100|$0.2248|500|$0.1955|3000|$0.1756|
SMCJ33CA-TR|STMicroelectronics|2640|3|$0.2997|25|$0.2587|100|$0.2072|250|$0.1814|1000|$0.1615|
SN65HVD1781DR|Texas Instruments|99|1|$6.0000|5|$5.3000|25|$4.9000|100|$4.4100|
5031591100|Molex|118|1|$0.3500|10|$0.3300|100|$0.2900
76382-303LF|Amphenol FCi|700|1|$0.5600|5|$0.4100|20|$0.3400|100|$0.3000|500|$0.2600|
MAX3430ESA+|Maxim Integrated Products|100|1|$9.0300|3|$7.7800|10|$6.2500|50|$5.6100|
VEMD10940F|Vishay Intertechnologies|58|4|$0.1550|20|$0.1265|100|$0.1155|500|$0.1021|3000|$0.0950|
VJ0805Y474KXJTW1BC|Vishay Intertechnologies|7800|100|$0.0633|300|$0.0413|1000|$0.0296|3000|$0.0219|9000|$0.0194|
ICS512MLF|Integrated Device Technology Inc|2|1|$5.0700|3|$4.7000|10|$3.9600|25|$3.6800|
12-23C/R6GHBHC-A01/2C|Everlight Electronics Co Ltd|1521|2|$0.2622|10|$0.2154|50|$0.1967|250|$0.1732|1000|$0.1615|
3362P-1-202LF|Bourns Inc|111|1|$1.0800|5|$0.8600|25|$0.6700|50|$0.5900|
3386F-1-201LF|Bourns Inc|40|1|$1.0617|5|$0.9517|25|$0.6509|50|$0.5151|
SMCJ36A|DC Components Co Ltd|7588|3|$0.2852|25|$0.2398|100|$0.1980|500|$0.1740|3000|$0.1570|
1.5SMCJ36A|Diotec Semiconductor AG|3770|3|$0.2962|25|$0.2550|100|$0.2060|500|$0.1873|3000|$0.1697|
1.5SMCJ45A|Diotec Semiconductor AG|464|3|$0.2833|25|$0.2435|100|$0.1967|500|$0.1779|3000|$0.1627|
SMCJ7.0A|DC Components Co Ltd|2710|3|$0.2553|25|$0.2299|100|$0.1920|500|$0.1680|3000|$0.1510|
BZT52H-B3V6.115|Nexperia|2333|25|$0.0467|100|$0.0402|250|$0.0323|1000|$0.0290|3000|$0.0270|
BZT52H-B3V9.115|Nexperia|5685|25|$0.0467|100|$0.0402|250|$0.0323|1000|$0.0290|3000|$0.0270|
BZT52H-B7V5.115|Nexperia|5975|25|$0.0467|100|$0.0402|250|$0.0323|1000|$0.0290|3000|$0.0270|
BZT52H-C75.115|Nexperia|6000|25|$0.0339|100|$0.0293|250|$0.0234|1000|$0.0211|3000|$0.0197|
TAJV107K025RNJ|AVX Corporation|9|1|$3.8263|10|$2.8578|100|$2.4609|400|$2.2069|
555052-1|TE Connectivity Ltd|187|1|$11.8500|5|$10.5200|20|$8.3700
HLMP-1503|Broadcom Limited|1724|2|$0.3395|10|$0.2271|50|$0.1416|250|$0.1170|1000|$0.1089|
HLMP-1503-C0002|Broadcom Limited|1168|2|$0.2809|10|$0.1873|50|$0.1522|250|$0.1381|1000|$0.1276|
HLMP-1503-C00A1|Broadcom Limited|2000|1|$0.9353|5|$0.6239|25|$0.5478|100|$0.4811|500|$0.4483|
HLMP-1503-C00A2|Broadcom Limited|1933|1|$0.5631|5|$0.3746|25|$0.3289|100|$0.2891|500|$0.2692|
HLMP-1503-D0000|Broadcom Limited|818|2|$0.2809|10|$0.2107|50|$0.1838|250|$0.1616|1000|$0.1498|
HLMP-1503-D0002|Broadcom Limited|1252|2|$0.2809|10|$0.2107|50|$0.1838|250|$0.1616|1000|$0.1498|
HLMP-1540|Broadcom Limited|1979|2|$0.3032|10|$0.2025|50|$0.1756|250|$0.1545|1000|$0.1440|
