EEE-HC1C471P|Panasonic Electronic Components|2000|500|$0.3833|2000|$0.3538
EEE-FKC151XAP|Panasonic Electronic Components|900|900|$0.2683
DRA74-101-R|Eaton Bussmann|2200|1100|$0.9583|2200|$0.8846
DRQ74-4R7-R|Eaton Bussmann|1780|1100|$2.4200|1780|$2.2300
ASE-20.000MHZ-LC-T|Abracon Corporation|778|82|$2.0500|778|$1.8900
1375820-5|TE Connectivity Ltd|34321|794|$0.2100|34321|$0.1938
10127716-12LF|AMPHENOL FCI|6000|3000|$0.1480|6000|$0.1366
10127721-061LF|AMPHENOL FCI|2790|1395|$0.4667|2790|$0.4308
2-34541-1|TE Connectivity Ltd|10000|5000|$0.1983|10000|$0.1831
AQV414|Panasonic Electronic Components|485|50|$4.9700|485|$4.5800
AQV414EHA|Panasonic Electronic Components|1|36|$4.7500|84|$4.3800
CRCW040220K0FKED|Vishay BCcomponents|90000|10000|$0.0833|90000|$0.0769
RS1PD-M3/84A|Vishay Semiconductors|9000|3000|$0.1967|9000|$0.1815
CL10C221JB8NNNC|Samsung Electro-Mechanics|4000|4000|$0.0593
CL21A226MOQNNNE|Samsung Electro-Mechanics|2000|2000|$0.7500
CL31B105KBHNNNE|Samsung Electro-Mechanics|4000|2000|$0.2317|4000|$0.2138
ABLS-12.000MHZ-B2-T|Abracon Corporation|316000|1000|$0.4167|316000|$0.3846
ABLS-4.9152MHZ-B2-T|Abracon Corporation|15000|1000|$0.4167|15000|$0.3846
TC4423COE713|Microchip Technology Inc|2000|1000|$2.0500|2000|$1.8900
ABM8-24.000MHZ-R60-D-1-W-T|Abracon Corporation|28000|1000|$1.0200|28000|$0.9462
TPS2421-2DDAR|Texas Instruments|5000|2500|$3.9700|5000|$3.6600
CRCW06035K10FKEA|Vishay BCcomponents|1475000|5000|$0.0833|1475000|$0.0769
CRCW06036K80FKEAC|Vishay BCcomponents|60000|30000|$0.0065|60000|$0.0060
NB3N2304NZDTR2G|ON SEMICONDUCTOR|10000|2500|$1.3900|10000|$1.2800
NCV1124DR2G|ON SEMICONDUCTOR|5000|2500|$1.6200|5000|$1.5000
S2EB-12V|Panasonic Electronic Components|320|50|$26.8000|320|$24.7400
293D475X9035D2TE3|Vishay Sprague|51000|500|$0.8833|51000|$0.8154
ELK-E103FA|Panasonic Electronic Components|1511|2000|$0.3917|62000|$0.3615
ELL-6UH220M|Panasonic Electronic Components|1000|1000|$0.4917
ELL-CTV100M|Panasonic Electronic Components|1000|500|$1.1900|1000|$1.1000
ERA-3AEB102V|Panasonic Electronic Components|340000|5000|$0.0667|340000|$0.0615
ERA-3AEB132V|Panasonic Electronic Components|10000|5000|$0.0663|10000|$0.0612
STM32L151RET6|STMicroelectronics|122|20|$8.4500|122|$7.8000
MAX202ECWE+T|Maxim Integrated Products|2000|1000|$4.6200|2000|$4.2600
AQY212GH|Panasonic Electronic Components|800|100|$8.5700|800|$7.9100
AQY212GHAX|Panasonic Electronic Components|2000|1000|$3.8300|2000|$3.5400
LM293P|Texas Instruments|5|4000|$0.2417
PBHV9115Z,115|Nexperia|1000|1000|$0.4000
CRCW060375R0FKEAC|Vishay BCcomponents|75000|35000|$0.0048|75000|$0.0044
MAX3095CSE+|Maxim Integrated Products|435|50|$6.5000|435|$6.0000
TMP75AIDGKR|Texas Instruments|10000|2500|$1.3800|10000|$1.2800
STM32F722VET6|STMicroelectronics|111|12|$15.0700|111|$13.9100
ERJ-1TRQFR47U|Panasonic Electronic Components|12000|4000|$0.5417|12000|$0.5000
25SVPF330M|Panasonic Electronic Components|8800|400|$1.2700|8800|$1.1700
2R5TPE470MC|Panasonic Electronic Components|6000|3000|$0.8667|6000|$0.8000
6TPH100MAEA|Panasonic Electronic Components|3000|3000|$0.6083
ELL-6SH6R8M|Panasonic Electronic Components|10000|2000|$0.5667|10000|$0.5231
NCP51200MNTXG|ON SEMICONDUCTOR|6000|3000|$0.5333|6000|$0.4923
PN5321A3HN/C106;55|NXP Semiconductors|12254|490|$11.9000|12254|$10.9800
BAT54WT1G|ON SEMICONDUCTOR|21000|3000|$0.0590|21000|$0.0545
NSVBAT54WT1G|ON SEMICONDUCTOR|3000|3000|$0.1657
BC807-40LT1G|ON SEMICONDUCTOR|2502000|9000|$0.0267|2502000|$0.0246
SBC807-40LT1G|ON SEMICONDUCTOR|33000|3000|$0.0598|33000|$0.0552
TPS54160ADGQR|Texas Instruments|42500|2500|$3.2500|60000|$2.7800
BFC237065103|Vishay Cera-Mite|1500|1500|$0.1128
TNPW0603100KBEEA|Vishay BCcomponents|25000|5000|$0.5333|25000|$0.4923
TNPW060330K1BEEA|Vishay BCcomponents|10000|5000|$0.1800|10000|$0.1662
AB38T-32.768KHZ|Abracon Corporation|41122|1000|$0.2250|41122|$0.2077
PCA9306DP,118|NXP Semiconductors|25000|2500|$0.4083|25000|$0.3769
PCA9507D,118|NXP Semiconductors|5000|2500|$1.0600|5000|$0.9769
PCA9516APW,118|NXP Semiconductors|12500|2500|$1.6000|12500|$1.4800
PCA9533DP/01,118|NXP Semiconductors|5000|2500|$1.2100|5000|$1.1200
3413.0330.22|Schurter Electronic Components|10|490|$6.2800|3430|$5.8000
PN5180A0HN/C2E|NXP Semiconductors|3430|1000|$0.4167|2000|$0.3846
3413.0224.22|Schurter Electronic Components|2000|5000|$0.3667|10000|$0.3385
3413.0008.24|Schurter Electronic Components|10000|1000|$0.4000|2000|$0.3692
3413.0221.22|Schurter Electronic Components|2000|1000|$0.4250|2000|$0.3923
3413.0328.22|Schurter Electronic Components|2000|1000|$0.5750|2000|$0.5308
3413.0009.22|Schurter Electronic Components|2000|1000|$0.3833|22000|$0.3538
3413.0121.22|Schurter Electronic Components|22000|300|$0.7417|1215|$0.6846
3413.0331.11|Schurter Electronic Components|1215|1000|$0.5333
61134-3|TE Connectivity Ltd|69730|50000|$0.1625|69730|$0.1500
NC7SZ125L6X|Fairchild Semiconductor Corporation|30000|5000|$0.1683|30000|$0.1554
NRVA4004T3G|ON SEMICONDUCTOR|175000|5000|$0.4250|175000|$0.3923
NRVB130LSFT1G|ON SEMICONDUCTOR|3000|3000|$0.5667
ARJE-0034|Abracon Corporation|2530|110|$4.7700|2530|$4.4000
MK60DN512VLL10|NXP Semiconductors|270|90|$11.2800|270|$10.4200
MK60DN512VLL10R|NXP Semiconductors|2000|1000|$12.0800|2000|$11.1500
EEE-HB1C100R|Panasonic Electronic Components|18000|2000|$0.1260|18000|$0.1163
EEE-TG1J100P|Panasonic Electronic Components|2000|1000|$0.3833|2000|$0.3538
CL10A106MA8NRNC|Samsung Electro-Mechanics|8000|4000|$0.7167|8000|$0.6615
CL10B103KA8NNNC|Samsung Electro-Mechanics|192000|4000|$0.0667|192000|$0.0615
ERJ-8GEYJ620V|Panasonic Electronic Components|40000|15000|$0.0127|40000|$0.0117
ERJ-8RQJR33V|Panasonic Electronic Components|10000|5000|$0.2033|10000|$0.1877
M24C64-DRDW3TP/K|STMicroelectronics|1600|176|$0.9500|1600|$0.8769
GRM32DR71E106KA12L|Murata Manufacturing Co Ltd|16000|1000|$1.2500|16000|$1.1500
YSTREAM-IT-RZ-V2|Renesas Electronics Corporation|1|1|$738.3300
OM27462CDKM|NXP Semiconductors|3|1|$414.7600
MNR15E0RPJ103|ROHM SEMICONDUCTOR|10000|5000|$0.2500|10000|$0.2308
LF347D|STMicroelectronics|4950|900|$0.1950|4950|$0.1800
LF347DT|STMicroelectronics|75000|2500|$0.3033|75000|$0.2800
ERA-3YEB102V|Panasonic Electronic Components|40|5000|$0.1555
ESE-22MH24|Panasonic Electronic Components|4000|4000|$0.4667
MCR18EZPJ3R3|ROHM SEMICONDUCTOR|80000|15000|$0.0150|80000|$0.0138
HCM498000000ABJT|Citizen Finedevice Co Ltd|251536|1000|$1.1000|251536|$1.0200
HCPL-0314-560E|Broadcom Limited|9000|1500|$1.2200
SM-PWM-01C|AMPHENOL ADVANCED SENSORS|69|17|$12.4800
LPC11U35FHI33/501,|NXP Semiconductors|1470|490|$3.7800|1470|$3.4900
LPC2138FBD64/01,15|NXP Semiconductors|10772|160|$15.5200|10772|$14.3200
LPC2368FET100,518|NXP Semiconductors|2000|1000|$12.7000|2000|$11.7200
LPC4330FET180,551|NXP Semiconductors|1323|189|$8.6300|1323|$7.9700
LPC4337JBD144E|NXP Semiconductors|180|60|$14.1500|180|$13.0600
LPC4370FET100E|NXP Semiconductors|420|260|$9.2300|420|$8.5200
CRCW12061K54FKEA|Vishay BCcomponents|5000|5000|$0.0833
MCF52255CAF80|NXP Semiconductors|105|10|$18.2200|105|$16.8200
MPXHZ6115AC6U|NXP Semiconductors|96|55|$11.4500|96|$10.5700
MPXM2010GST1|NXP Semiconductors|400|400|$8.1500
MKE02Z32VFM4|NXP Semiconductors|980|490|$2.1300|980|$1.9700
MAX9768BETG+T|Maxim Integrated Products|5000|2500|$2.2000|5000|$2.0300
MAX976EUA+T|Maxim Integrated Products|5000|2500|$5.5200|5000|$5.0900
LD1117ADT18TR|STMicroelectronics|5000|2500|$0.7750|5000|$0.7154
5-102618-1|TE Connectivity Ltd|928|464|$1.4200|928|$1.3200
3-640442-2|TE Connectivity Ltd|18949|5000|$0.1168|18949|$0.1078
3-641215-2|TE Connectivity Ltd|17974|500|$0.5000|17974|$0.4615
CTX25-4A-R|Eaton Bussmann|1800|600|$2.6000
DR125-220-R|Eaton Bussmann|26052|600|$2.0300|26052|$1.8800
KR-5R5H474-R|Eaton Bussmann|3318|500|$5.9700|3318|$5.5100
CRCW040247K5FKED|Vishay BCcomponents|40000|10000|$0.1667|40000|$0.1538
CRCW0603470RFKEA|Vishay BCcomponents|365000|5000|$0.1667|365000|$0.1538
CRCW0603470RFKEAC|Vishay BCcomponents|45000|35000|$0.0048|45000|$0.0044
CRCW0603470RFKEAHP|Vishay BCcomponents|5000|5000|$0.0833
CRCW06034K70FKEAC|Vishay BCcomponents|75000|20000|$0.0083|75000|$0.0077
STD86N3LH5|STMicroelectronics|17500|2500|$2.5000|17500|$2.3100
CRCW12067K50FKEA|Vishay BCcomponents|95000|5000|$0.0833|95000|$0.0769
DR73-100-R|Eaton Bussmann|67099|1350|$2.5000|67099|$2.3100
DR73-4R7-R|Eaton Bussmann|13239|1350|$2.0500|13239|$1.8900
STB18NM80|STMicroelectronics|1000|1000|$3.9700
1.5SMC39CA-E3/57T|Vishay Semiconductors|850|850|$0.4417
LMV931MF/NOPB|Texas Instruments|25000|1000|$2.1000|25000|$1.9400
MAX837EUS+T|Maxim Integrated Products|5000|2500|$2.3500|5000|$2.1700
MAX845ESA+|Maxim Integrated Products|200|100|$4.3300|200|$4.0000
MAX845ESA+T|Maxim Integrated Products|5000|2500|$3.9700|5000|$3.6600
STPS15H100CB|STMicroelectronics|1760|225|$0.8250|1760|$0.7615
STPS15H100CBY-TR|STMicroelectronics|10000|2500|$3.5300|10000|$3.2600
STPS15H100CB-TR|STMicroelectronics|422500|2500|$1.6100|422500|$1.4800
STM32F105RCT6|STMicroelectronics|3040|160|$7.1200|3040|$6.5700
STM32F105RCT6V|STMicroelectronics|160|160|$10.9700
STM32F105RCT6TR|STMicroelectronics|4000|1000|$9.5500|4000|$8.8200
STM32F105RCT6TR|STMicroelectronics|4000|1000|$9.5500|4000|$8.8200
STM32F105VBT6|STMicroelectronics|464|90|$7.2300|464|$6.6800
TS820-600B-TR|STMicroelectronics|22500|2500|$0.5083|22500|$0.4692
MCR18EZPJ330|ROHM SEMICONDUCTOR|45000|15000|$0.0150|45000|$0.0138
B0810-2R5105-R|Eaton Bussmann|4779|100|$2.6500|4779|$2.4500
SC16C654BIB64,151|NXP Semiconductors|320|160|$13.8800|320|$12.8200
PCA9509DP,118|NXP Semiconductors|2500|2500|$0.9750
VEML6040-SB|Vishay Semiconductors|7|8|$20.8300
MCP6002T-I/MS|Microchip Technology Inc|275000|2500|$0.4667|275000|$0.4308
ERJ-2RKF1541X|Panasonic Electronic Components|10000|10000|$0.0833
ERJ-2RKF1622X|Panasonic Electronic Components|40000|10000|$0.0833|40000|$0.0769
ERJ-2RKF1742X|Panasonic Electronic Components|140000|10000|$0.0833|140000|$0.0769
ERJ-2RKF1820X|Panasonic Electronic Components|60000|10000|$0.0833|60000|$0.0769
LDK130C15R|STMicroelectronics|6000|3000|$0.3917|6000|$0.3615
RJHSE5381|Amphenol Canada|34439|120|$1.6800|34439|$1.5500
1375820-3|TE Connectivity Ltd|53796|15000|$0.1138|53796|$0.1051
SMAJ12A-E3/61|Vishay Semiconductors|268200|1800|$0.2383|268200|$0.2200
ERJ-1GEJ200C|Panasonic Electronic Components|15000|15000|$0.0833
MS25036-153|Amphenol FCi|10|4000|$0.0683|8000|$0.0631
ABMM-20.000MHZ-B2-T|Abracon Corporation|3000|1000|$0.9500|3000|$0.8769
MC10EL16DG|ON SEMICONDUCTOR|56|26|$6.6500|56|$6.1400
293D156X9025D2TE3|Vishay Sprague|72000|500|$0.9500|72000|$0.8769
293D225X96R3A2TE3|Vishay Sprague|4000|2000|$0.1070|4000|$0.0988
298D106X0010M2T|Vishay Sprague|12000|4000|$1.4000|12000|$1.2900
564R60GAD22|Vishay Cera-Mite|250|250|$0.8250
593D107X0016E2TE3|Vishay Sprague|3200|400|$2.1200|3200|$1.9500
593D107X9010D2TE3|Vishay Sprague|424000|500|$1.5400|424000|$1.4200
593D336X9025E2TE3|Vishay Sprague|1200|400|$2.2700|1200|$2.0900
597D476X0050Z2T|Vishay Sprague|500|250|$17.0000|500|$15.6900
NE555PWR|Texas Instruments|6000|2000|$0.5000|6000|$0.4615
TN2510N8-G|Microchip Technology Inc|2000|2000|$0.8250
AT80C51RD2-SLSUM|Microchip Technology Inc|1633|81|$2.0800|1633|$1.9200
AT86RF233-ZUR|Microchip Technology Inc|10000|5000|$4.8200|10000|$4.4500
MMU01020C6800FB300|Vishay BCcomponents|12000|3000|$0.0818|12000|$0.0755
WSL1206R0600FEA|Vishay Dale|4000|4000|$1.3900
MMU01020C2401FB300|Vishay BCcomponents|6000|3000|$0.0725|6000|$0.0669
BC850BLT1G|ON SEMICONDUCTOR|9000|12000|$0.0168
2SCR533P5T100|ROHM SEMICONDUCTOR|1000|1000|$0.2383
MK10DN512VLK10|NXP Semiconductors|288|96|$9.6200|288|$8.8800
MK10DX256VLL7|NXP Semiconductors|540|90|$7.4700|540|$6.8900
ABLS-12.000MHZ-B4-T|Abracon Corporation|129000|1000|$0.3267|129000|$0.3015
CRCW0402665RFKED|Vishay BCcomponents|10000|10000|$0.0833
CRCW060310M0FKEAC|Vishay BCcomponents|50000|35000|$0.0048|50000|$0.0044
293D225X9020B2TE3|Vishay Sprague|92000|2000|$0.3000|92000|$0.2769
293D225X9050D2TE3|Vishay Sprague|500|500|$1.8300
293D226X06R3A2TE3|Vishay Sprague|12000|2000|$0.2500|12000|$0.2308
293D226X9010C2TE3|Vishay Sprague|380500|500|$0.3833|380500|$0.3538
183024-1|TE Connectivity Ltd|64736|2000|$0.0855|64736|$0.0789
LM2575-5.0WU|Microchip Technology Inc|1083|100|$2.1500|1083|$1.9800
STF202-22T1G|ON SEMICONDUCTOR|47039|3000|$0.4750|47039|$0.4385
FDS6630A|Fairchild Semiconductor Corporation|20000|2500|$0.4000|20000|$0.3692
PIR-GEVB|ON SEMICONDUCTOR|17|7|$26.7200|17|$24.6600
DG445DY-T1-E3|Vishay Siliconix|25000|2500|$1.1000|25000|$1.0200
DG445DY-E3|Vishay Siliconix|572|150|$1.4200|572|$1.3100
DS1080LU+T|Maxim Integrated Products|6000|3000|$2.2300|6000|$2.0600
ERJ-XGNJ100Y|Panasonic Electronic Components|40000|20000|$0.0602|40000|$0.0555
V40PW45CHM3/I|Vishay Semiconductors|9000|4500|$2.3300|9000|$2.1500
LM4040CIM3-4.1/NOPB|Texas Instruments|7000|1000|$1.4300|7000|$1.3200
STM32756G-EVAL2|STMicroelectronics|4|1|$978.0700|4|$902.8300
STM32F030CCT6|STMicroelectronics|24179|1500|$2.8700|24179|$2.6500
STM32F030CCT6TR|STMicroelectronics|4800|2400|$2.6300|4800|$2.4300
MAX1935ETA+T|Maxim Integrated Products|5000|2500|$1.8500|5000|$1.7100
MKV31F256VLH12R|NXP Semiconductors|1500|1500|$4.8700
LPC4357FET256,551|NXP Semiconductors|1458|90|$16.8000|1458|$15.5100
LPC812M101JDH16J|NXP Semiconductors|5000|2500|$0.9917|5000|$0.9154
WSL2512R0500FEA|Vishay Dale|18000|2000|$1.0500|18000|$0.9692
M41T82SM6F|STMicroelectronics|5000|2500|$2.3000|5000|$2.1200
ERJ-6ENF3901V|Panasonic Electronic Components|10000|5000|$0.0833|10000|$0.0769
390088-2|TE Connectivity Ltd|142522|1500|$0.4417|142522|$0.4077
RJHSE5480|Amphenol Canada|20324|720|$1.2800|20324|$1.1800
FXL4245MPX|Fairchild Semiconductor Corporation|15000|3000|$0.8833|15000|$0.8154
ZTX751STZ|Diodes Incorporated|2000|2000|$1.1700
ZVP3310FTA|Diodes Incorporated|6000|3000|$0.2417|6000|$0.2231
MKL05Z32VFM4|NXP Semiconductors|1866|490|$2.4200|1866|$2.2300
ST72F321R9T6|STMicroelectronics|1440|90|$13.7700|1440|$12.7100
STM32F723E-DISCO|STMicroelectronics|14|2|$86.6700|14|$80.0000
STM32F746G-DISCO|STMicroelectronics|16|2|$98.2500|16|$90.6900
STM32F746NGH6|STMicroelectronics|6720|160|$21.3500|6720|$19.7100
0031.8211.G|Schurter Electronic Components|9000|1000|$0.5250|9000|$0.4846
ESDALC6V1-1M2|STMicroelectronics|384000|12000|$0.1297|384000|$0.1197
ESDAXLC6-1BT2Y|STMicroelectronics|72000|12000|$0.1033|72000|$0.0954
L4940V5|STMicroelectronics|13984|100|$1.6800|13984|$1.5500
FOXSLF/240F-20|Fox Electronics|30|1000|$0.3417|28000|$0.3154
MC908JL3ECDWE|NXP Semiconductors|2496|52|$4.0700|2496|$3.7500
B72207S300K101|TDK Epcos|26328|2000|$0.1445|26328|$0.1334
MM74HC32M|National Semiconductor Corporation|24|2500|$0.1442|5000|$0.1331
MM74HC32MTCX|Fairchild Semiconductor Corporation|5000|2500|$0.9000|6840|$0.8308
MM74HCT245WMX|Fairchild Semiconductor Corporation|2000|1000|$0.3417|2000|$0.3154
MMBFJ112|Fairchild Semiconductor Corporation|108000|3000|$0.1388|108000|$0.1282
MMB02070C5103FB200|Vishay BCcomponents|4000|2000|$0.1228|4000|$0.1134
EXB-2HV100JV|Panasonic Electronic Components|20000|5000|$0.1275|20000|$0.1177
MAX3205EATE+|Maxim Integrated Products|200|100|$2.3800|200|$2.2000
STM32L451CCU6|STMicroelectronics|1040|260|$7.0200|1040|$6.4800
ERJ-2RKF1302X|Panasonic Electronic Components|100000|10000|$0.0833|100000|$0.0769
WSL1206R1000FEA18|Vishay Dale|8000|4000|$2.6000|8000|$2.4000
WSL20108L000FEA18|Vishay Dale|4000|4000|$2.5700
WSL2816R0250FEH|Vishay Dale|6000|2000|$1.2300|6000|$1.1400
MKE02Z32VLC4|NXP Semiconductors|1250|250|$2.0200|1250|$1.8600
MKE02Z32VLC4R|NXP Semiconductors|2000|2000|$2.1500
MKL02Z16VFG4|NXP Semiconductors|2352|490|$1.7500|2352|$1.6200
SE97BTP,547|NXP Semiconductors|24000|4000|$0.5000|24000|$0.4615
SPC5200CBV400B|NXP Semiconductors|160|40|$47.6000|160|$43.9400
FRDM-KW41Z|NXP Semiconductors|6|1|$325.0700|6|$300.0600
173864-1|TE Connectivity Ltd|1195|30|$13.2300|1195|$12.2200
RJHSE5384|Amphenol Canada|2992|120|$1.6200|2992|$1.4900
MPC880CVR133|NXP Semiconductors|176|44|$57.6700|176|$53.2300
24-21/BHC-AP1Q2/2A|Everlight Electronics Co Ltd|14000|2000|$0.1098|14000|$0.1014
EEE-FPA221XAP|Panasonic Electronic Components|1800|900|$0.3033|1800|$0.2800
34071|TE Connectivity Ltd|18000|1000|$0.1867|18000|$0.1723
MC34071D|Motorola Semiconductor Products|36|1000|$0.2200|2000|$0.2031
EKY-160ELL331MHB5D|United Chemi-Con Inc|2000|196|$0.8833|412|$0.8154
MC34071DG|ON SEMICONDUCTOR|412|100|$2.3800|1291|$2.2000
FOD817A300|Fairchild Semiconductor Corporation|14152|2000|$0.2500|14152|$0.2308
FOD817ASD|Fairchild Semiconductor Corporation|848000|1000|$0.1983|848000|$0.1831
NCP133AMX120TCG|ON SEMICONDUCTOR|6000|3000|$0.2817|6000|$0.2600
NCP1403SNT1G|ON SEMICONDUCTOR|33000|3000|$0.3917|33000|$0.3615
MURH840CTG|ON SEMICONDUCTOR|2400|150|$1.1200|2400|$1.0400
BT136S-600D,118|WeEn Semiconductor Co Ltd|222500|2500|$0.5000|222500|$0.4615
NCP511SN33T1G|ON SEMICONDUCTOR|6000|3000|$0.2283|6000|$0.2108
NACZ471M16V8X10.5TR13F|NIC COMPONENTS CORP|66900|900|$0.2250|66900|$0.2077
BU52021HFV-TR|ROHM SEMICONDUCTOR|6000|3000|$0.5750|6000|$0.5308
IFX20001MBV33HTSA1|Infineon Technologies AG|48000|3000|$0.3333|48000|$0.3077
MAX8815AETB+T|Maxim Integrated Products|10000|2500|$2.3300|10000|$2.1500
12103D226KAT2A|AVX Corporation|10000|1000|$1.2500|10000|$1.0700
MC100LVEP11DTR2G|ON SEMICONDUCTOR|5000|2500|$5.3500|5000|$4.9400
2-1393250-7|TE Connectivity Ltd|100|100|$4.0200
2-1419106-5|TE Connectivity Ltd|33|11|$16.2200|33|$14.9700
2-1437667-4|TE Connectivity Ltd|4247|189|$0.8833|4247|$0.8154
ERJ-U03J121V|Panasonic Electronic Components|5000|5000|$0.0600
MPC8280VVUPEA|NXP Semiconductors|42|21|$309.7500|42|$285.9200
180916|TE Connectivity Ltd|14000|7000|$0.1243|14000|$0.1148
NCP303LSN16T1G|ON SEMICONDUCTOR|6000|3000|$0.3500|6000|$0.3231
MAX4081FASA+T|Maxim Integrated Products|5000|2500|$2.4500|5000|$2.2600
MKV46F256VLL16|NXP Semiconductors|540|90|$8.1800|540|$7.5500
199D336X9010D1V1E3|Vishay Sprague|664|500|$1.1200|664|$1.0400
TNPW06031K05BEEA|Vishay BCcomponents|5000|5000|$0.1900
TNPW0603681RBEEA|Vishay BCcomponents|10000|5000|$0.1800|10000|$0.1662
1N5817|Motorola Semiconductor Products|2652|5000|$0.5000|11000|$0.4615
1N5817|Fairchild Semiconductor Corporation|11000|5000|$0.1833|60000|$0.1692
1N5817M|Diodes Incorporated|32|5000|$0.0892|30000|$0.0823
1N5817-T|Diodes Incorporated|60000|5000|$0.3017|30000|$0.2785
1N5817-TP|MICRO COMMERCIAL COMPONENTS|30000|5500|$0.1650|13553|$0.1523
1N5817RLG|ON SEMICONDUCTOR|30000|2000|$0.1652|19481|$0.1525
M95256-DRMN3TP/K|STMicroelectronics|40000|2500|$1.5500|40000|$1.4300
ERJ-2RKF1693X|Panasonic Electronic Components|30000|10000|$0.0833|30000|$0.0769
ERJ-2RKF2213X|Panasonic Electronic Components|30000|10000|$0.0833|30000|$0.0769
SDC4/8GB|KINGSTON TECHNOLOGY COMPANY|580|14|$12.3800|580|$11.4300
SDC4/8GBSP|KINGSTON TECHNOLOGY COMPANY|412|14|$12.2000|412|$11.2600
ATMEGA328P-PU|Microchip Technology Inc|831|56|$3.0700|831|$2.8300
DG271BDY-E3|Vishay Siliconix|369|62|$2.7200|369|$2.5100
AT25256B-SSHL-B|Microchip Technology Inc|2512|100|$2.2000|2512|$2.0300
RCWE1206R330FKEA|Vishay BCcomponents|10000|5000|$0.2100|10000|$0.1938
BD9G341AEFJ-E2|ROHM SEMICONDUCTOR|5000|2500|$1.6000|5000|$1.4800
BFU590QX|NXP Semiconductors|24000|1000|$0.6500|24000|$0.6000
DS28EC20P+|Maxim Integrated Products|240|120|$3.0800|240|$2.8500
LMV321WG-7|Diodes Incorporated|27000|3000|$0.1248|27000|$0.1152
L6932H1.2TR|STMicroelectronics|800|55|$3.0700|800|$2.8300
LM431SCCMLX|Fairchild Semiconductor Corporation|8000|4000|$0.2467|8000|$0.2277
UC3843AD8TR|Texas Instruments|5000|2500|$0.6000
MAX6343TUT+T|Maxim Integrated Products|10000|2500|$2.7700|10000|$2.5500
M95320-RMC6TG|STMicroelectronics|3820|2500|$0.2567|3820|$0.2369
M95320-WMN6P|STMicroelectronics|9196|500|$0.3417|9196|$0.3154
NR6028T4R7M|TAIYO YUDEN|214000|2000|$0.2700|214000|$0.2492
ABLS-25.000MHZ-B4-F-T|Abracon Corporation|38000|1000|$0.3267|38000|$0.3015
75867-131LF|AMPHENOL FCI|1400|300|$0.7000|1400|$0.6462
